district_id,total_employment,total_wage_value,total_exposure_value,mean_automatability,State_UT_Code,District_Code,urban_pct,iceberg_index,surface_index,tech_employment,surprise_index,urban_iceberg_index,urban_employment,rural_iceberg_index,rural_employment,industry_hhi,concentration_tier,top_industry_nic,top_industry_share_pct,State_Name,District_Name
20_05,416524325,9775335444382.598,3557296722608.378,31.295526091376537,20,5,78.65168539325843,36.39,0.0,,36.39,35.09,372618727.0,43.93,43905598.0,1321.0,distributed,47,27.1,JHARKHAND,Deoghar
20_06,247681228,6111093112000.383,1903287305092.4614,24.34717715091674,20,6,100.0,31.14,0.0,,31.14,31.14,247681228.0,,,1427.0,distributed,85,25.4,JHARKHAND,Godda
20_07,442023583,8836507253259.932,3093454246768.083,27.227105959909103,20,7,81.18279569892472,35.01,0.0,,35.01,32.73,399101185.0,45.95,42922398.0,1500.0,moderate,47,31.3,JHARKHAND,Sahibganj
20_08,378805101,6438941079914.909,2272474148798.5073,28.117338538375787,20,8,91.47286821705426,35.29,0.0,,35.29,33.35,370327951.0,54.97,8477150.0,1396.0,distributed,85,22.9,JHARKHAND,Pakur
20_09,421805425,26785108679720.83,11612802863376.434,33.74893030167365,20,9,31.51862464183381,43.36,0.0,,43.36,37.8,251708111.0,46.23,170097314.0,1430.0,distributed,51,28.8,JHARKHAND,Dhanbad
20_10,264303064,19313732849196.215,8238530944197.21,35.659602450665865,20,10,36.486486486486484,42.66,68.05,7040880.0,-25.39,39.25,143670676.0,43.6,120632388.0,1203.0,distributed,24,20.6,JHARKHAND,Bokaro
20_11,88528316,4027642556387.6333,900058386723.0975,25.101722793530055,20,11,100.0,22.35,0.0,,22.35,22.35,88528316.0,,,2935.0,concentrated,47,47.5,JHARKHAND,Lohardaga
20_12,590123970,41691226627108.13,18314229412732.0,34.08720137402563,20,12,31.536388140161726,43.93,68.05,2400973.0,-24.12,32.1,341025705.0,49.21,249098265.0,938.0,distributed,24,23.1,JHARKHAND,Purbi Singhbhum
20_13,720159847,15614762637824.334,4303239981838.424,23.095048097175017,20,13,92.63565891472868,27.56,0.0,,27.56,22.61,706070338.0,61.5,14089509.0,1011.0,distributed,11,22.6,JHARKHAND,Palamu
20_14,380362617,5120328691751.611,1192004804257.041,22.64005709925493,20,14,100.0,23.28,0.0,,23.28,23.28,380362617.0,,,4904.0,concentrated,11,68.1,JHARKHAND,Latehar
20_15,492680381,31920240249859.38,16465753541180.281,33.598766990457115,20,15,67.81115879828327,51.58,0.0,,51.58,45.49,414863907.0,62.61,77816474.0,1671.0,moderate,85,28.7,JHARKHAND,Hazaribagh
20_16,257099799,13627924132010.727,4576564302351.76,30.424384438036114,20,16,38.55421686746988,33.58,68.05,333247.0,-34.47,23.23,152657488.0,40.63,104442311.0,1192.0,distributed,47,23.7,JHARKHAND,Ramgarh
20_17,627364453,10681972634334.672,2969490109753.2954,24.69592779131829,20,17,93.96551724137932,27.8,0.0,,27.8,25.69,606908224.0,47.22,20456229.0,1280.0,distributed,47,21.4,JHARKHAND,Dumka
20_18,314473828,7161314838407.846,1812134311330.974,23.739415805868056,20,18,74.8502994011976,25.3,0.0,,25.3,23.22,291015415.0,37.76,23458413.0,1370.0,distributed,11,22.3,JHARKHAND,Jamtara
20_19,959348476,61844835360705.57,29566425123728.285,35.69764867040271,20,19,52.242152466367706,47.81,68.05,496470.0,-20.24,35.23,647662689.0,56.24,311685787.0,830.0,distributed,47,17.4,JHARKHAND,Ranchi
20_20,90700864,3510444638351.3335,1320986202839.7583,33.55512900745522,20,20,72.97297297297297,37.63,0.0,,37.63,30.0,74736832.0,60.18,15964032.0,1063.0,distributed,47,18.0,JHARKHAND,Khunti
20_21,345123688,13064085868405.693,4755096282015.405,25.085814212508076,20,21,90.98360655737704,36.4,0.0,,36.4,28.4,312372680.0,61.18,32751008.0,1510.0,moderate,86,22.6,JHARKHAND,Gumla
20_22,228211498,6230313913871.793,1621287820799.1538,24.295393552869996,20,22,100.0,26.02,0.0,,26.02,26.02,228211498.0,,,1238.0,distributed,11,19.7,JHARKHAND,Simdega
20_23,226534627,7195158321778.202,2825867399009.6714,29.047982753866073,20,23,59.34959349593496,39.27,0.0,,39.27,34.6,172915528.0,43.61,53619099.0,1270.0,distributed,47,20.9,JHARKHAND,Pashchimi Singhbhum
20_24,140339482,9348875260129.857,3971232986580.8877,34.24440140356133,20,24,43.90243902439025,42.48,0.0,,42.48,23.24,88136346.0,52.2,52203136.0,850.0,distributed,25,14.7,JHARKHAND,Saraikela-Kharsawan
21_01,564951308,25380538212124.473,9698084421411.568,26.611163722478086,21,1,79.49790794979079,38.21,0.0,,38.21,29.09,484700885.0,55.58,80250423.0,1391.0,distributed,85,30.2,ODISHA,Bargarh
21_02,143921412,13546791674978.31,5134654706007.452,36.14453353490899,21,2,60.0,37.9,68.05,1462442.0,-30.15,34.06,107228271.0,41.92,36693141.0,1242.0,distributed,51,23.3,ODISHA,Jharsuguda
21_03,340060714,16819573302267.701,6670401353212.005,31.68517135596216,21,3,58.285714285714285,39.66,0.0,,39.66,31.16,226387341.0,53.19,113673373.0,813.0,distributed,85,14.7,ODISHA,Sambalpur
21_04,127640825,5599685758505.833,2274592251083.682,28.95607832336594,21,4,80.76923076923077,40.62,0.0,,40.62,34.36,104499634.0,58.0,23141191.0,1529.0,moderate,85,30.3,ODISHA,Debagarh
21_05,535029176,32317508194780.07,13985856790514.541,32.011219177380625,21,5,50.625,43.28,58.73,723910.0,-15.45,40.27,354034369.0,45.52,180994807.0,967.0,distributed,66,16.5,ODISHA,Sundargarh
21_06,520137131,14194671603356.355,5987012172864.518,27.369093944956756,21,6,91.56626506024097,42.18,0.0,,42.18,42.04,494287030.0,44.5,25850101.0,1350.0,distributed,47,23.4,ODISHA,Kendujhar
21_07,951223173,21897147985602.586,9959573400148.473,27.860336521264955,21,7,84.94117647058823,45.48,0.0,,45.48,42.53,889565530.0,57.31,61657643.0,1399.0,distributed,85,30.3,ODISHA,Mayurbhanj
21_08,887677919,32689241270970.383,15044946647452.98,28.52253864592592,21,8,87.46736292428199,46.02,68.05,3103720.0,-22.03,44.29,828609579.0,57.29,59068340.0,907.0,distributed,85,20.1,ODISHA,Baleshwar
21_09,410899444,16273654734917.896,6296825360843.317,31.935146749538944,21,9,60.984848484848484,38.69,68.05,1131754.0,-29.36,31.81,323187027.0,56.64,87712417.0,1264.0,distributed,47,28.9,ODISHA,Bhadrak
21_10,329407409,13121228194328.582,4702931011833.516,27.716555193970116,21,10,100.0,35.84,0.0,,35.84,35.84,329407409.0,,,1280.0,distributed,85,22.9,ODISHA,Kendrapara
21_11,237863762,10464277773746.902,4277555395307.292,25.933383337288635,21,11,82.17054263565892,40.88,0.0,,40.88,41.38,221392081.0,36.38,16471681.0,2531.0,concentrated,85,45.6,ODISHA,Jagatsinghapur
21_12,489473908,21566213013221.215,9478206658786.096,32.36845636755458,21,12,67.76556776556777,43.95,68.05,2524602.0,-24.1,37.85,381110569.0,52.32,108363339.0,757.0,distributed,47,15.5,ODISHA,Cuttack
21_13,310446234,13944129694900.398,5969140028328.627,31.113087111883235,21,13,71.6867469879518,42.81,0.0,,42.81,36.37,260182755.0,55.59,50263479.0,1695.0,moderate,24,29.1,ODISHA,Jajapur
21_14,312094487,11108131702298.617,3280073881799.871,27.111489551816963,21,14,86.36363636363636,29.53,0.0,,29.53,29.11,287333926.0,33.11,24760561.0,1698.0,moderate,47,36.2,ODISHA,Dhenkanal
21_15,92030050,3630952787559.96,858233014935.1935,25.991280004371745,21,15,75.43859649122807,23.64,0.0,,23.64,23.07,83168407.0,30.61,8861643.0,1076.0,distributed,24,18.8,ODISHA,Anugul
21_16,266663306,6810874411028.816,2827855149402.086,25.572188587502268,21,16,75.79617834394905,41.52,0.0,,41.52,41.16,230927726.0,42.91,35735580.0,1778.0,moderate,85,26.8,ODISHA,Nayagarh
21_17,514130403,31454804493439.973,17135935315126.639,38.03576870329367,21,17,39.06633906633907,54.48,66.61,4326175.0,-12.13,44.15,275011928.0,58.87,239118475.0,882.0,distributed,82,20.7,ODISHA,Khordha
21_18,373062308,13425684760131.521,5518534037748.89,30.22198693141542,21,18,76.41921397379913,41.1,60.23,7712790.0,-19.13,37.71,327262774.0,51.24,45799534.0,731.0,distributed,47,16.6,ODISHA,Puri
21_19,806203979,29580473574957.305,13251367887553.99,31.845852010930535,21,19,64.10835214446952,44.8,68.05,2653992.0,-23.25,39.04,595815161.0,51.55,210388818.0,836.0,distributed,85,19.8,ODISHA,Ganjam
21_20,475022242,11617248448056.178,4175234977609.1465,21.295127124959897,21,20,100.0,35.94,0.0,,35.94,35.94,475022242.0,,,3852.0,concentrated,85,60.3,ODISHA,Gajapati
21_21,135135009,2141955428290.1084,618203238727.3805,21.09396269009243,21,21,91.93548387096774,28.86,0.0,,28.86,25.36,129751039.0,43.16,5383970.0,1368.0,distributed,84,25.0,ODISHA,Kandhamal
21_22,283861675,8738944751947.856,3988091526938.622,24.63804017357416,21,22,74.6268656716418,45.64,0.0,,45.64,46.84,230551062.0,39.28,53310613.0,3224.0,concentrated,85,54.3,ODISHA,Baudh
21_23,186575536,9958022163198.094,4560489985617.346,31.735363309817732,21,23,74.66666666666667,45.8,0.0,,45.8,42.52,166459143.0,59.94,20116393.0,1581.0,moderate,85,28.2,ODISHA,Subarnapur
21_24,396731809,16398625411460.53,4867992314076.238,23.668131409063523,21,24,93.71069182389937,29.69,0.0,,29.69,28.16,390602751.0,60.4,6129058.0,1310.0,distributed,47,21.2,ODISHA,Balangir
21_25,173199079,3932894203708.317,1022449978904.4293,21.35516287449932,21,25,100.0,26.0,0.0,,26.0,26.0,173199079.0,,,1474.0,distributed,11,24.7,ODISHA,Nuapada
21_26,734364663,14043890517640.861,4075617824068.0557,22.06727228633915,21,26,84.45945945945947,29.02,0.0,,29.02,23.91,674098110.0,48.12,60266553.0,1141.0,distributed,11,19.7,ODISHA,Kalahandi
21_27,289856889,6980335135370.367,2417153469384.4463,22.829561952269387,21,27,86.13138686131386,34.63,68.05,2231486.0,-33.42,20.4,272601056.0,62.55,17255833.0,1225.0,distributed,65,21.5,ODISHA,Rayagada
21_28,525395505,7788341827461.04,2201650693776.7334,20.930809516535795,21,28,93.56223175965665,28.27,0.0,,28.27,25.92,505282980.0,53.37,20112525.0,1419.0,distributed,47,28.7,ODISHA,Nabarangapur
21_29,606083390,14463012270925.217,4793898333516.702,22.102745190007525,21,29,81.22605363984674,33.15,0.0,,33.15,27.92,531599403.0,48.07,74483987.0,1653.0,moderate,47,34.2,ODISHA,Koraput
21_30,417996878,9395417174846.064,3781391731765.2505,21.500393342239253,21,30,100.0,40.25,0.0,,40.25,40.25,417996878.0,,,2400.0,moderate,85,42.1,ODISHA,Malkangiri
22_01,217188752,4196416675543.551,1092901634593.2894,24.90084732118211,22,1,57.27272727272727,26.04,0.0,,26.04,17.44,177242910.0,38.46,39945842.0,1531.0,moderate,47,30.7,CHHATTISGARH,Koriya
22_02,465860806,12541846112760.66,6299289743129.146,27.76040289908467,22,2,79.66101694915254,50.23,0.0,,50.23,45.8,339266348.0,55.22,126594458.0,1589.0,moderate,85,26.2,CHHATTISGARH,Surguja
22_03,586064636,10340192142998.047,4327992634908.773,23.231726721363177,22,3,88.88888888888889,41.86,0.0,,41.86,34.3,541586669.0,63.53,44477967.0,1026.0,distributed,47,15.9,CHHATTISGARH,Jashpur
22_04,424170349,14882867871814.46,5059132918327.447,27.252060314544746,22,4,65.10416666666666,33.99,58.73,1763382.0,-24.74,24.22,345578778.0,53.38,78591571.0,921.0,distributed,47,17.0,CHHATTISGARH,Raigarh
22_05,470607280,14813645490403.6,5489992439896.866,24.872440718951438,22,5,54.826254826254825,37.06,62.49,1261704.0,-25.43,18.55,335774941.0,48.37,134832339.0,1008.0,distributed,85,18.6,CHHATTISGARH,Korba
22_06,526410478,14601364547929.559,4859897895254.059,18.965279672621318,22,6,93.78238341968913,33.28,0.0,,33.28,32.48,511566151.0,49.96,14844327.0,1974.0,moderate,85,29.7,CHHATTISGARH,Janjgir - Champa
22_07,733713472,20741986156716.48,8723842911633.796,30.912083060483663,22,7,62.95264623955432,42.06,68.05,981974.0,-25.99,27.61,621673360.0,63.19,112040112.0,1552.0,moderate,85,32.8,CHHATTISGARH,Bilaspur
22_08,213387329,4548848980262.88,1574105503108.283,27.872296581851185,22,8,67.41573033707866,34.6,0.0,,34.6,15.64,153225247.0,52.94,60162082.0,997.0,distributed,64,18.9,CHHATTISGARH,Kabeerdham
22_09,754432152,13558169501998.69,5211948161769.172,19.02654970733177,22,9,97.46835443037975,38.44,0.0,,38.44,36.85,745262822.0,75.14,9169330.0,2264.0,moderate,85,42.2,CHHATTISGARH,Rajnandgaon
22_10,640571189,33699257436325.805,17075472434398.611,33.70418394687626,22,10,39.04494382022472,50.67,52.95,6886750.0,-2.28,37.93,422301985.0,56.02,218269204.0,1110.0,distributed,49,23.2,CHHATTISGARH,Durg
22_11,712023837,44017188528442.984,23006509471254.316,34.657265397496836,22,11,19.301848049281315,52.27,0.0,,52.27,28.53,259146701.0,56.55,452877136.0,1123.0,distributed,84,23.4,CHHATTISGARH,Raipur
22_12,596479683,10995150622608.0,2797326568769.432,20.033422363815085,22,12,81.70212765957446,25.44,45.92,6309590.0,-20.48,20.01,490614879.0,33.78,105864804.0,1398.0,distributed,11,23.9,CHHATTISGARH,Mahasamund
22_13,128541318,3336003657628.7427,1380429488596.3013,18.458176209077866,22,13,100.0,41.38,0.0,,41.38,41.38,128541318.0,,,5712.0,concentrated,85,74.0,CHHATTISGARH,Dhamtari
22_14,412906863,8495862216064.62,2823808969726.735,16.95553932203621,22,14,100.0,33.24,0.0,,33.24,33.24,412906863.0,,,3972.0,concentrated,85,59.5,CHHATTISGARH,Uttar Bastar Kanker
22_15,313109308,14105953431672.691,7275763204865.823,28.008326055947467,22,15,76.72955974842768,51.58,0.0,,51.58,33.53,267454388.0,71.85,45654920.0,2769.0,concentrated,85,48.0,CHHATTISGARH,Bastar
22_17,179515388,10588166278339.463,5026432354211.415,30.680799899487234,22,17,53.0,47.47,45.92,1127591.0,1.55,29.75,100000692.0,49.19,79514696.0,1819.0,moderate,86,27.8,CHHATTISGARH,Dakshin Bastar Dantewada
22_18,189976177,3850513221458.3027,1565182478756.018,24.122995043889773,22,18,81.81818181818183,40.65,0.0,,40.65,32.13,163928830.0,53.18,26047347.0,3549.0,concentrated,85,53.5,CHHATTISGARH,Bijapur
22_19,982307110,25379828717845.59,9245967147779.893,20.126222869346314,22,19,86.95652173913044,36.43,45.92,355057.0,-9.49,23.36,818195570.0,57.16,164111540.0,3023.0,concentrated,85,52.8,CHHATTISGARH,Balodabazar
22_20,109095891,1607661473402.675,397699200673.2338,16.949520262894403,22,20,100.0,24.74,0.0,,24.74,24.74,109095891.0,,,3814.0,concentrated,86,46.5,CHHATTISGARH,Gariyaband
22_21,185460140,2802831260846.0293,431176339784.5839,15.055491249062914,22,21,100.0,15.38,0.0,,15.38,15.38,185460140.0,,,2526.0,concentrated,11,42.3,CHHATTISGARH,Kondagaon
22_22,185710385,3371000529467.6,658194679005.072,14.369023979028098,22,22,100.0,19.53,0.0,,19.53,19.53,185710385.0,,,4168.0,concentrated,11,54.2,CHHATTISGARH,Sukama
22_23,230724339,3601879669133.605,886352833985.6267,17.285754244275008,22,23,84.16666666666667,24.61,0.0,,24.61,20.03,214570922.0,49.41,16153417.0,3596.0,concentrated,85,50.4,CHHATTISGARH,Bemetara
22_24,456232846,12573305237794.426,5407384899012.144,20.84821765431693,22,24,86.11111111111111,43.01,0.0,,43.01,41.19,416162778.0,47.51,40070068.0,1849.0,moderate,84,28.1,CHHATTISGARH,Balod
22_25,275249899,4890843582088.196,1200363189440.8215,22.854549571732,22,25,82.30088495575221,24.54,0.0,,24.54,21.89,264072051.0,49.16,11177848.0,1540.0,moderate,11,30.7,CHHATTISGARH,Mungeli
22_26,408905534,7984756672198.061,2139864876559.836,17.69811056031668,22,26,94.11764705882352,26.8,0.0,,26.8,26.23,400080160.0,29.18,8825374.0,1940.0,moderate,85,29.2,CHHATTISGARH,Surajpur
22_27,385987146,5760971431661.759,1562708507998.4585,20.43148218962859,22,27,93.42105263157895,27.13,0.0,,27.13,26.29,371630271.0,33.63,14356875.0,2117.0,moderate,11,30.2,CHHATTISGARH,Balrampur
23_01,208562329,16150626610620.0,5748815472872.608,30.35850182651937,23,1,30.555555555555557,35.59,0.0,,35.59,14.53,83426296.0,46.04,125136033.0,1833.0,moderate,85,30.2,MADHYA PRADESH,Sheopur
23_02,470532462,28060991996866.69,7033776803621.619,24.735572571449378,23,2,81.5068493150685,25.07,0.0,,25.07,22.64,402668800.0,36.92,67863662.0,1314.0,distributed,11,24.2,MADHYA PRADESH,Morena
23_03,304133932,17365506552673.941,3498554966917.884,21.74948673417597,23,3,56.86274509803921,20.15,0.0,,20.15,16.1,190280046.0,26.9,113853886.0,1459.0,distributed,11,30.8,MADHYA PRADESH,Bhind
23_04,596988295,40603116345857.82,19196119311136.734,34.00452389234564,23,4,42.487046632124354,47.28,0.0,,47.28,41.5,295805095.0,51.74,301183200.0,1485.0,distributed,85,34.6,MADHYA PRADESH,Gwalior
23_05,155039050,5426189346840.69,934149078809.7979,19.341796156008325,23,5,100.0,17.22,0.0,,17.22,17.22,155039050.0,,,3603.0,concentrated,11,54.6,MADHYA PRADESH,Datia
23_06,368580224,12515085998232.334,4024284893187.114,23.762682862418192,23,6,83.84615384615385,32.16,0.0,,32.16,14.64,315603796.0,58.88,52976428.0,1924.0,moderate,85,32.0,MADHYA PRADESH,Shivpuri
23_07,277298527,10523090219591.219,4063572389523.0293,30.014377010741065,23,7,57.99999999999999,38.62,0.0,,38.62,17.29,177553050.0,55.11,99745477.0,2362.0,moderate,85,42.8,MADHYA PRADESH,Tikamgarh
23_08,757786235,27445995589253.035,8890321487191.848,27.542211881767603,23,8,66.2962962962963,32.39,0.0,,32.39,21.01,579294627.0,48.9,178491608.0,1344.0,distributed,85,25.1,MADHYA PRADESH,Chhatarpur
23_09,203180361,4986845620390.0,1149403969800.9983,19.15503610200773,23,9,100.0,23.05,0.0,,23.05,23.05,203180361.0,,,2861.0,concentrated,85,36.9,MADHYA PRADESH,Panna
23_10,1018180436,22606366357523.105,5995513040038.025,26.085192414241522,23,10,67.82608695652173,26.52,0.0,,26.52,21.32,851016274.0,43.47,167164162.0,1482.0,distributed,47,26.7,MADHYA PRADESH,Sagar
23_11,732126093,18060318191120.203,6095731018834.494,25.493345676259636,23,11,75.10729613733905,33.75,0.0,,33.75,26.0,601349931.0,50.61,130776162.0,2708.0,concentrated,85,47.0,MADHYA PRADESH,Damoh
23_12,744331770,29674896099678.6,10526204362610.943,25.15993433588536,23,12,76.10619469026548,35.47,0.0,,35.47,23.45,649674050.0,56.25,94657720.0,1753.0,moderate,23,37.7,MADHYA PRADESH,Satna
23_13,562898567,19203941239714.63,8424955870179.081,26.37485223399872,23,13,71.92118226600985,43.87,0.0,,43.87,32.84,481876986.0,62.77,81021581.0,1227.0,distributed,85,21.0,MADHYA PRADESH,Rewa
23_14,16397396,966538064965.5,378029346924.85583,24.571955033615925,23,14,0.0,39.11,68.05,643035.0,-28.94,,,39.11,16397396.0,4074.0,concentrated,51,52.7,MADHYA PRADESH,Umaria
23_15,201897055,7090254045825.128,1086265054927.7391,18.072232501728454,23,15,78.46153846153847,15.32,0.0,,15.32,14.05,196137553.0,39.82,5759502.0,5744.0,concentrated,11,74.9,MADHYA PRADESH,Neemuch
23_16,205677249,8203332646745.957,2666319910978.019,32.20410644209472,23,16,22.22222222222222,32.5,0.0,,32.5,23.69,99353422.0,38.06,106323827.0,2571.0,concentrated,47,46.6,MADHYA PRADESH,Mandsaur
23_17,609190344,35288798466396.95,13627985141058.55,32.93512897325758,23,17,62.68656716417911,38.62,0.0,,38.62,30.09,474254262.0,55.68,134936082.0,782.0,distributed,47,19.3,MADHYA PRADESH,Ratlam
23_18,702972987,27998527680166.363,7647026922299.745,28.39752486788312,23,18,56.34674922600619,27.31,68.05,575880.0,-40.74,17.88,533776617.0,45.67,169196370.0,1122.0,distributed,11,22.6,MADHYA PRADESH,Ujjain
23_19,372112649,11242777727672.414,3022763971203.8735,25.445307971176874,23,19,77.19298245614034,26.89,0.0,,26.89,16.11,325654979.0,52.93,46457670.0,1665.0,moderate,11,27.1,MADHYA PRADESH,Shajapur
23_20,505010662,22751708262630.59,6208074433487.3125,22.354192051696483,23,20,80.0,27.29,45.92,1064952.0,-18.63,25.2,446735155.0,41.36,58275507.0,1628.0,moderate,85,27.8,MADHYA PRADESH,Dewas
23_21,883428186,43556829143547.94,14832917533764.393,26.498411928199694,23,21,69.84126984126983,34.05,68.05,869155.0,-34.0,35.97,640888776.0,30.19,242539410.0,975.0,distributed,84,13.8,MADHYA PRADESH,Dhar
23_22,741458956,48085391109501.05,21348800899289.83,37.26532101518495,23,22,12.947658402203857,44.4,67.84,12147001.0,-23.44,25.53,193074985.0,47.17,548383971.0,1071.0,distributed,47,27.4,MADHYA PRADESH,Indore
23_23,548011469,19540411329268.996,8177809445802.29,26.308851405230502,23,23,76.4423076923077,41.85,68.05,6251762.0,-26.2,33.95,459839777.0,50.71,88171692.0,1094.0,distributed,47,22.7,MADHYA PRADESH,Khargone (West Nimar)
23_24,561110591,13465803915946.254,3788402107116.5093,23.279301683299252,23,24,76.81159420289855,28.13,0.0,,28.13,23.0,494921058.0,41.39,66189533.0,1191.0,distributed,47,18.8,MADHYA PRADESH,Barwani
23_25,332612555,16273295444265.12,4760804851962.937,29.893772161224604,23,25,40.136054421768705,29.26,0.0,,29.26,17.51,186102157.0,38.98,146510398.0,1853.0,moderate,47,35.6,MADHYA PRADESH,Rajgarh
23_26,494287859,13819239815123.969,3201490588552.8735,22.2141455261126,23,26,86.70886075949366,23.17,0.0,,23.17,21.19,457549490.0,38.91,36738369.0,2561.0,concentrated,47,37.5,MADHYA PRADESH,Vidisha
23_27,750819370,40260493173395.48,18450274215084.94,38.81386350652537,23,27,15.841584158415841,45.83,58.73,4596521.0,-12.9,20.51,200242832.0,49.84,550576538.0,978.0,distributed,84,22.1,MADHYA PRADESH,Bhopal
23_28,245376215,13977726452330.13,6312091512335.928,36.46451337751225,23,28,32.06106870229007,45.16,0.0,,45.16,24.0,124004091.0,57.62,121372124.0,1341.0,distributed,85,25.9,MADHYA PRADESH,Sehore
23_29,143627536,6960366549355.5,1810341074134.6877,22.343092983014458,23,29,44.44444444444444,26.01,0.0,,26.01,19.16,84097121.0,33.68,59530415.0,1137.0,distributed,64,19.2,MADHYA PRADESH,Raisen
23_30,576662117,17468733051419.371,5397824920172.83,21.007738206719083,23,30,85.42713567839196,30.9,0.0,,30.9,23.45,533074040.0,55.63,43588077.0,1662.0,moderate,47,25.2,MADHYA PRADESH,Betul
23_31,185425387,11915547931034.05,6003995921998.787,32.633514147810665,23,31,48.38709677419355,50.39,0.0,,50.39,51.3,126398117.0,48.61,59027270.0,3206.0,concentrated,85,54.0,MADHYA PRADESH,Harda
23_32,214253312,5616667660713.172,1440663861984.0322,24.38856597769296,23,32,49.333333333333336,25.65,0.0,,25.65,18.2,131142226.0,33.98,83111086.0,1082.0,distributed,11,17.7,MADHYA PRADESH,Hoshangabad
23_33,536007353,13958403254209.6,5012550431690.465,21.30646994802087,23,33,100.0,35.91,0.0,,35.91,35.91,536007353.0,,,2623.0,concentrated,85,45.7,MADHYA PRADESH,Katni
23_34,875579548,35096012289095.367,14531607111010.691,31.15715392175688,23,34,32.40506329113924,41.41,68.05,4074297.0,-26.64,20.49,521164711.0,52.52,354414837.0,992.0,distributed,84,19.4,MADHYA PRADESH,Jabalpur
23_35,791963282,19024981323550.31,5130110399823.487,22.491328274609877,23,35,74.18032786885246,26.97,0.0,,26.97,22.73,659714939.0,36.28,132248343.0,1178.0,distributed,11,24.2,MADHYA PRADESH,Narsimhapur
23_36,278175226,9582355144030.088,4054299058393.8193,30.07449571817221,23,36,60.43956043956044,42.31,0.0,,42.31,32.72,201241435.0,56.03,76933791.0,2270.0,moderate,84,32.1,MADHYA PRADESH,Dindori
23_37,752193531,16876780359884.197,6873465292256.428,33.01666387165784,23,37,85.20179372197309,40.73,0.0,,40.73,30.62,698832395.0,65.42,53361136.0,2660.0,concentrated,11,43.4,MADHYA PRADESH,Mandla
23_38,499391644,19079344958105.656,6863873621309.1045,21.8427411236951,23,38,77.30496453900709,35.98,68.05,4547919.0,-32.07,16.7,429203261.0,55.57,70188383.0,1870.0,moderate,62,35.1,MADHYA PRADESH,Chhindwara
23_39,358434102,11053143428911.25,3982134434710.909,27.334260155933762,23,39,72.97297297297297,36.03,0.0,,36.03,30.57,295596224.0,51.37,62837878.0,1628.0,moderate,64,27.7,MADHYA PRADESH,Seoni
23_40,310253327,7991779136630.515,2009271011567.4624,21.329230809666342,23,40,78.57142857142857,25.14,0.0,,25.14,24.34,270296015.0,27.34,39957312.0,1325.0,distributed,11,23.1,MADHYA PRADESH,Balaghat
23_41,327042871,14495355943252.469,5380099607993.1,31.594047115059688,23,41,45.6,37.12,0.0,,37.12,18.04,138653227.0,45.96,188389644.0,790.0,distributed,86,14.2,MADHYA PRADESH,Guna
23_42,355779499,13987929574397.953,4022429743109.115,28.346338088180893,23,42,72.09302325581395,28.76,0.0,,28.76,19.76,268635312.0,51.57,87144187.0,1174.0,distributed,11,23.7,MADHYA PRADESH,Ashoknagar
23_43,377918996,12016285039413.025,4383299564110.8105,26.894422952798305,23,43,75.53191489361703,36.48,0.0,,36.48,35.02,334527440.0,43.19,43391556.0,1389.0,distributed,85,29.4,MADHYA PRADESH,Shahdol
23_44,356165371,9409323954671.543,3559590343173.867,27.956947867599887,23,44,63.63636363636363,37.83,62.99,1196344.0,-25.16,33.53,287049012.0,43.38,69116359.0,1426.0,distributed,85,31.0,MADHYA PRADESH,Anuppur
23_45,187046429,7115251049165.267,3530650610729.6816,30.327242066451113,23,45,52.112676056338024,49.62,0.0,,49.62,44.37,134881242.0,56.78,52165187.0,4313.0,concentrated,85,63.7,MADHYA PRADESH,Sidhi
23_46,497613237,10073147741188.305,2093799062070.86,22.05794481548812,23,46,100.0,20.79,0.0,,20.79,20.79,497613237.0,,,1965.0,moderate,11,31.7,MADHYA PRADESH,Singrauli
23_47,442438877,17045760658567.457,5943338747185.421,25.941121344689755,23,47,77.20588235294117,34.87,0.0,,34.87,24.45,409453956.0,66.19,32984921.0,1766.0,moderate,85,26.1,MADHYA PRADESH,Jhabua
23_48,256140746,7585330658994.881,1715979756043.5955,17.938288924402812,23,48,100.0,22.62,0.0,,22.62,22.62,256140746.0,,,2903.0,concentrated,11,38.7,MADHYA PRADESH,Alirajpur
23_49,200631274,6543935392428.824,2234456836172.3374,20.6428746144311,23,49,95.77464788732394,34.15,0.0,,34.15,21.63,193722931.0,70.02,6908343.0,2454.0,moderate,84,32.6,MADHYA PRADESH,Khandwa (East Nimar)
23_50,139409005,3633430218395.4126,1100184266181.932,29.59544972143988,23,50,54.285714285714285,30.28,0.0,,30.28,22.0,101257312.0,43.01,38151693.0,1862.0,moderate,47,32.1,MADHYA PRADESH,Burhanpur
23_51,53527624,1190047070405.9333,159531987492.62405,14.57228137667179,23,51,100.0,13.41,0.0,,13.41,13.41,53527624.0,,,6447.0,concentrated,11,78.4,,
23_52,65140934,2060802123783.2856,432835745258.2337,18.648032524996314,23,52,100.0,21.0,0.0,,21.0,21.0,65140934.0,,,3258.0,concentrated,11,47.4,,
24_01,625358522,33409247047063.508,11134562699142.006,28.110775560909595,24,1,60.08230452674898,33.33,0.0,,33.33,24.77,496615037.0,55.39,128743485.0,987.0,distributed,47,21.2,GUJARAT,Kachchh
